county_name,crime_rate_per_100000,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,FIPS_ST,FIPS_CTY,State
Seneca ,39.34613871,2140,61189,36509,8,3,90.9433,22,548,0,4,6,12,207,330,11,2,55914,39,147,OH
Elliott ,39.28244075,1033,7727,7727,3,1,100.0,3,15,0,1,0,2,8,6,1,0,7637,21,63,KY
Posey ,39.23722828,769,25801,6660,3,2,100.0,10,429,0,1,3,6,107,299,23,2,25486,18,129,IN
Auglaize ,39.19860627,2072,45835,30423,10,4,96.7163,18,424,0,1,3,15,90,324,10,0,45920,39,11,OH
Kemper ,38.85758694,1449,10168,9038,3,1,100.0,4,45,0,1,0,3,28,13,4,0,10294,28,69,MS
Madison ,38.83997929,857,15840,5242,2,1,100.0,6,135,0,1,0,5,45,85,5,0,15448,19,121,IA
Carroll ,38.83872221,810,20942,10165,2,1,100.0,8,130,0,1,1,6,24,99,7,0,20598,19,27,IA
Cook ,38.46153846,1342,5251,5251,1,1,100.0,2,173,0,0,0,2,17,152,4,0,5200,27,31,MN
Renville ,38.34355828,2050,2547,2547,2,2,100.0,1,20,0,0,0,1,2,18,0,0,2608,38,75,ND
Dickinson ,38.31711242,1264,26204,5140,5,2,100.0,10,66,0,8,0,2,12,51,3,1,26098,26,43,MI
Clay ,38.19344982,2589,10882,10882,1,1,100.0,4,83,1,0,2,1,61,17,5,0,10473,48,77,TX
Buchanan ,38.13882532,806,21004,15024,2,1,83.3333,8,131,0,0,1,7,17,106,8,1,20976,19,19,IA
Jim Hogg ,38.13155386,2674,5344,5344,1,1,100.0,2,6,1,0,0,1,2,4,0,0,5245,48,247,TX
Lincoln ,38.13155386,1773,5380,5380,1,1,100.0,2,71,0,0,0,2,17,49,5,0,5245,32,17,NV
Letcher ,38.10491553,1068,24508,23739,5,3,100.0,9,129,1,3,1,4,62,60,7,1,23619,21,133,KY
Otoe ,38.09040122,1736,15908,15908,3,3,100.0,6,263,0,2,1,3,42,206,15,2,15752,31,131,NE
Pike ,37.86683496,1099,65068,64086,7,3,100.0,24,592,2,7,5,11,101,472,19,4,63380,21,195,KY
Monroe ,37.449677,1087,10965,10748,5,3,100.0,4,18,0,1,0,3,8,8,1,0,10681,21,171,KY
Mitchell ,37.3517602,862,10825,9712,3,2,100.0,4,94,0,1,0,3,27,65,2,1,10709,19,131,IA
Clay ,36.856848,615,13734,13734,2,2,100.0,5,241,0,2,0,3,38,200,3,1,13566,17,25,IL
Columbiana ,36.82962991,2081,108573,93825,13,9,95.3587,39,1141,2,8,7,22,296,810,35,3,105893,39,29,OH
Webster ,36.77822729,545,2821,2821,1,1,100.0,1,42,0,0,0,1,23,16,3,0,2719,13,307,GA
Hunterdon ,36.43564356,1802,128668,128668,20,18,100.0,46,1100,3,2,5,36,265,804,31,5,126250,34,19,NJ
Wayne ,36.40334911,2833,2774,2774,1,1,100.0,1,15,0,0,0,1,3,12,0,1,2747,49,55,UT
Clay ,36.38348189999999,817,16654,16654,2,2,100.0,6,274,1,1,0,4,106,156,12,0,16491,19,41,IA
Conejos ,36.24501631,258,8406,8406,1,1,100.0,3,50,0,0,0,3,23,20,7,3,8277,8,21,CO
Geauga ,36.18099008,2094,93107,71611,9,8,100.0,34,483,3,5,5,21,117,353,13,2,93972,39,55,OH
Butler ,36.09239654,1682,8345,8345,2,2,75.0,3,49,0,0,1,1,4,41,4,0,8312,31,23,NE
Rockcastle ,35.94320973,1103,17112,15897,4,2,100.0,6,155,0,1,2,2,93,55,7,2,16693,21,203,KY
Dewey ,35.8037952,2408,6293,5482,2,2,100.0,2,5,0,0,0,2,4,1,0,2,5586,46,41,SD
Lafayette ,35.7867112,3114,16812,16858,3,5,100.0,6,203,0,1,2,3,33,156,14,1,16766,55,65,WI
Tolland ,35.67252621,318,41668,41668,4,3,100.0,54,774,0,12,8,34,164,559,51,6,151377,9,13,CT
Washington ,35.53028957,996,5875,5875,1,1,100.0,2,9,0,1,0,1,3,5,1,0,5629,20,201,KS
Lyon ,35.49875754,1073,8338,8338,4,2,100.0,3,88,0,1,0,2,18,67,3,0,8451,21,143,KY
Ziebach ,35.2858151,2454,2073,2884,1,2,100.0,1,6,0,0,0,1,3,2,1,2,2834,46,137,SD
Grand ,34.99195185,272,14749,1852,4,1,100.0,5,45,0,1,1,3,6,39,0,0,14289,8,49,CO
Franklin ,34.85686898,728,21473,23113,2,3,100.0,8,223,0,1,1,6,100,115,8,0,22951,18,47,IN
Boone ,34.72394464,710,57661,57661,5,5,97.6772,21,771,0,5,5,10,131,635,5,1,60477,18,11,IN
Washington ,34.61405331,1759,20437,8069,3,2,100.0,7,126,0,2,2,3,20,93,13,0,20223,31,177,NE
Hancock ,34.53436169,1047,8594,8594,4,3,100.0,3,31,0,1,0,2,11,18,2,0,8687,21,91,KY
Putnam ,34.47681434,680,5971,5971,2,2,100.0,2,60,0,2,0,0,11,45,4,1,5801,17,155,IL
Fleming ,34.46374414,1036,14549,14549,3,2,100.0,5,94,0,1,0,3,31,56,7,3,14508,21,69,KY
Stevens ,34.38789546,990,5642,3849,2,1,100.0,2,13,0,0,0,2,1,11,1,0,5816,20,189,KS
Taylor ,33.9640951,3142,20714,20714,2,2,100.0,7,223,0,5,0,2,55,159,9,0,20610,55,119,WI
Jones ,33.96244724,849,20688,9353,3,2,79.6536,7,130,0,0,0,7,39,85,6,0,20611,19,105,IA
Edwards ,33.95585739,919,3035,1129,3,1,100.0,1,31,0,0,0,1,12,19,0,0,2945,20,47,KS
McHenry ,33.7723742,2037,5631,5631,1,1,100.0,2,44,0,0,0,2,11,27,6,0,5922,38,49,ND
Hamilton ,33.70487339,733,283696,245945,6,5,98.1811,100,2986,0,13,31,56,422,2420,144,10,296693,18,57,IN
Humphreys ,33.62474781,1441,9332,2225,2,1,100.0,3,11,0,0,0,3,0,11,0,0,8922,28,53,MS
Saunders ,33.44641407,1748,21013,21013,4,4,100.0,7,208,0,1,1,5,36,164,8,1,20929,31,155,NE
Montgomery ,33.25573661,496,9026,736,4,2,100.0,3,14,0,2,0,1,4,9,1,0,9021,13,209,GA
Uinta ,33.22889965,3175,21290,19157,3,2,100.0,7,382,0,3,0,4,37,333,12,0,21066,56,41,WY
Appomattox ,32.77613897,2856,15207,15207,2,2,100.0,5,133,0,0,1,4,34,94,5,0,15255,51,11,VA
Vilas ,32.75926619,3145,21497,21497,2,2,100.0,7,240,0,1,1,5,62,170,8,0,21368,55,125,WI
Upshur ,32.43462396,3075,24323,24323,7,4,82.5813,8,392,1,0,1,6,87,297,8,0,24665,54,97,WV
Franklin ,32.41491086,1701,3229,3229,2,2,100.0,1,17,1,0,0,0,6,11,0,0,3085,31,61,NE
Wayne ,31.87759005,1760,9570,3918,3,2,100.0,3,23,0,0,0,3,5,16,2,1,9411,31,179,NE
Marshall ,31.83023873,1371,9542,9542,1,1,100.0,3,11,0,2,0,1,3,7,1,0,9425,27,89,MN
Salem city,31.62180323,2979,25236,25236,2,2,100.0,8,582,0,0,5,3,75,480,27,0,25299,51,775,VA
Ottawa ,31.58943455,2128,41393,37522,9,7,95.7349,13,668,0,1,5,7,152,502,14,1,41153,39,123,OH
Howard ,31.49275667,841,9602,9602,2,2,100.0,3,93,0,1,0,2,38,50,5,3,9526,19,89,IA
Schleicher ,31.19151591,2757,3359,3359,1,1,100.0,1,15,0,0,0,1,9,6,0,0,3206,48,413,TX
Humboldt ,30.96614368,842,9840,9840,2,2,100.0,3,85,0,0,1,2,25,49,11,0,9688,19,91,IA
Huron ,30.56598006,2105,54557,55826,7,9,73.9536,18,716,0,3,6,9,190,494,32,1,58889,39,77,OH
Perry ,30.55810206,2130,37057,35641,9,8,48.3303,11,270,0,2,2,8,48,218,4,2,35997,39,127,OH
Brookings ,30.33244358,2393,32589,32589,3,3,100.0,10,148,0,0,0,10,11,134,3,2,32968,46,11,SD
Calhoun ,30.22365505,809,9663,9663,1,1,100.0,3,18,0,0,0,3,6,11,1,0,9926,19,25,IA
Webster ,29.73535534,1118,13703,10904,5,2,100.0,4,52,0,1,0,3,23,25,3,0,13452,21,233,KY
Upton ,29.65599051,2781,3396,3396,1,1,100.0,1,17,0,0,0,1,6,10,1,0,3372,48,461,TX
Cameron ,29.65599051,1133,6770,6770,1,1,100.0,2,116,0,1,0,1,26,90,0,0,6744,22,23,LA
Shackelford ,29.62962963,2759,3368,3368,1,1,100.0,1,31,1,0,0,0,8,19,4,1,3375,48,417,TX
Jones ,29.36857562,1963,10119,1015,4,1,100.0,3,13,0,0,1,2,4,9,0,0,10215,37,103,NC
Wallowa ,29.35133549,2264,7040,7040,4,2,83.8589,2,51,2,0,0,0,14,37,0,1,6814,41,63,OR
Holt ,28.71088142,1715,10472,10472,3,3,100.0,3,44,0,0,0,3,10,34,0,0,10449,31,89,NE
Bond ,28.62049227,605,17787,17229,4,3,100.0,5,230,0,0,2,3,59,162,9,1,17470,17,5,IL
Winneshiek ,28.57959417,892,21106,21106,2,2,100.0,6,100,0,3,0,3,9,90,1,0,20994,19,191,IA
Switzerland ,28.50085503,782,10602,0,2,1,100.0,3,6,0,1,0,2,2,4,0,0,10526,18,155,IN
Lac qui Parle ,28.46164793,1363,7239,7239,2,2,100.0,2,56,0,1,0,1,13,40,3,0,7027,27,73,MN
Randolph ,28.26136107,173,18085,18085,2,2,100.0,5,62,0,0,0,5,40,21,1,2,17692,5,121,AR
Richland ,28.22148219,3134,18029,5195,2,1,100.0,5,78,0,0,0,5,12,66,0,0,17717,55,103,WI
Pierce ,27.97202797,1740,7266,5499,4,3,100.0,2,34,0,0,0,2,6,28,0,1,7150,31,139,NE
Reagan ,27.77006387,2742,3441,3441,1,1,100.0,1,19,0,0,0,1,9,9,1,0,3601,48,383,TX
Estill ,27.60905577,1034,14703,14703,5,4,100.0,4,101,0,1,1,1,42,47,12,0,14488,21,65,KY
Wolfe ,27.59381898,1120,7361,6919,3,1,100.0,2,42,0,1,0,1,20,19,3,0,7248,21,237,KY
Monroe ,27.42543709,2122,14584,12209,2,1,100.0,4,100,0,2,0,2,42,57,0,1,14585,39,111,OH
Webster ,27.11496746,1761,3801,3801,2,2,100.0,1,34,0,0,0,1,9,22,3,0,3688,31,181,NE
Mercer ,27.06359946,1562,3811,3811,1,1,100.0,1,20,0,0,0,1,7,12,1,0,3695,29,129,MO
Smith ,26.98327037,987,3854,1664,2,1,100.0,1,6,0,0,1,0,2,4,0,0,3706,20,183,KS
Adams ,26.12330199,559,4004,4004,1,1,100.0,1,16,0,0,0,1,3,13,0,0,3828,16,3,ID
Henry ,25.89834898,1053,15557,13902,5,2,100.0,4,73,0,1,0,2,24,47,2,0,15445,21,103,KY
Lafayette ,25.332242100000002,1450,48576,19435,3,2,100.0,13,489,0,2,5,6,81,394,14,0,51318,28,71,MS
Wells ,25.16718199,794,27821,27821,3,3,100.0,7,591,0,2,0,5,118,461,12,0,27814,18,179,IN
Pike ,24.76780186,677,16406,16406,5,4,100.0,4,61,0,3,1,0,15,44,2,0,16150,17,149,IL
Union ,24.38749859,2146,49536,52761,3,5,100.0,13,260,0,6,1,6,65,186,9,2,53306,39,159,OH
Traill ,24.25712553,2061,8334,8334,2,2,100.0,2,63,0,0,0,2,16,44,3,1,8245,38,97,ND
Mason ,24.2248062,2710,4044,4044,1,1,100.0,1,31,0,0,0,1,7,24,0,0,4128,48,319,TX
Corson ,23.72479241,2403,4067,3402,3,2,100.0,1,24,0,0,0,1,14,6,4,0,4215,46,31,SD
Fountain ,23.69668246,727,17267,3250,4,2,100.0,4,46,1,0,0,3,12,33,1,1,16880,18,45,IN
Brown ,23.68545713,1334,25899,25899,4,4,100.0,6,253,0,2,0,4,68,181,4,0,25332,27,15,MN
Custer ,23.5349494,576,4362,4362,2,2,100.0,1,29,0,1,0,0,9,19,1,1,4249,16,37,ID
Randolph ,23.41280681,772,26187,21505,5,3,100.0,6,475,0,0,0,6,134,320,21,2,25627,18,135,IN
Mineral ,23.39181287,1643,4237,4237,1,1,100.0,1,5,0,0,0,1,1,4,0,0,4275,30,61,MT
Oneida ,23.39181287,593,4244,4244,1,1,100.0,1,26,0,0,0,1,6,19,1,0,4275,16,71,ID
Adams ,23.11203559,705,34478,13441,4,3,100.0,8,130,0,1,2,5,28,95,7,1,34614,18,1,IN
Leelanau ,22.99167701,1287,21285,21475,3,4,100.0,5,107,0,2,0,3,22,83,2,0,21747,26,89,MI
Phillips ,22.95684114,295,4460,4460,3,3,97.7803,1,15,0,0,0,1,5,9,1,0,4356,8,95,CO
Morgan ,22.42152466,1089,13978,3444,3,1,100.0,3,36,0,0,0,2,8,24,4,0,13380,21,175,KY
Jackson ,22.34304014,1056,13477,12679,4,2,100.0,3,63,0,1,0,1,29,28,7,0,13427,21,109,KY
Cuming ,22.23210316,1690,9245,9245,3,3,96.9326,2,24,0,1,0,1,9,15,0,0,8996,31,39,NE
Ouray ,21.94426158,293,4416,3496,3,2,100.0,1,28,0,0,0,1,4,24,0,0,4557,8,91,CO
Greene ,21.88423241,833,9321,9321,2,2,100.0,2,27,0,0,0,2,4,21,2,0,9139,19,73,IA
Union ,21.61850544,1487,27399,27399,2,2,95.0661,6,268,0,0,2,4,90,164,14,4,27754,28,145,MS
Pipestone ,21.57497303,1385,9562,9562,1,1,100.0,2,66,0,0,0,2,17,48,1,0,9270,27,117,MN
Owsley ,21.486893,1096,4832,4750,3,1,100.0,1,30,0,0,0,0,8,21,2,0,4654,21,189,KY
Oconto ,21.43737607,3124,37564,37564,4,4,100.0,8,785,0,0,3,5,249,502,34,10,37318,55,83,WI
Greene ,21.06149958,1435,14369,13929,3,2,100.0,3,27,0,0,0,3,10,11,6,0,14244,28,41,MS
Hamilton ,20.95118374,1869,4819,4819,6,3,99.4259,1,79,0,0,0,1,31,44,4,0,4773,36,41,NY
Mills ,20.37905034,2717,4921,4921,1,1,100.0,1,43,0,0,0,1,14,28,1,1,4907,48,333,TX
East Feliciana ,20.275750199999997,1140,20236,16385,5,4,100.0,4,46,1,0,0,3,13,29,4,0,19728,22,37,LA
Metcalfe ,20.0340579,1086,10098,10098,3,2,100.0,2,76,0,1,0,1,32,37,7,0,9983,21,169,KY
Clinton ,19.71220185,1028,10227,10227,3,2,78.2936,2,24,0,1,0,1,8,10,6,0,10146,21,53,KY
Morgan ,19.65988401,2820,9816,9816,1,1,100.0,2,45,0,1,0,1,7,36,2,1,10173,49,29,UT
Dickey ,19.05487805,2023,5439,3531,3,2,100.0,1,20,0,0,0,1,4,16,0,0,5248,38,21,ND
Owen ,18.86703457,764,21566,0,2,1,100.0,4,8,0,4,0,0,2,6,0,0,21201,18,119,IN
Knott ,18.77816725,1061,16330,15020,4,1,100.0,3,58,0,1,0,1,19,32,7,0,15976,21,119,KY
Owen ,18.75820672,1095,10885,10885,4,2,100.0,2,100,0,1,0,1,57,38,4,0,10662,21,187,KY
Holmes ,18.35157021,2104,42545,42324,3,3,100.0,8,357,0,4,2,2,71,270,15,1,43593,39,75,OH
Alleghany ,18.28320687,1914,11161,1772,5,2,83.3333,2,40,0,1,0,1,5,31,5,0,10939,37,5,NC
Leslie ,18.15046737,1067,11261,10897,3,1,41.6667,2,16,0,1,0,1,6,6,4,0,11019,21,131,KY
Brown ,18.07337791,2074,44684,39068,8,5,99.137,8,412,0,0,2,6,127,279,6,1,44264,39,15,OH
Perry ,16.486687,1470,12190,638,2,1,0.0,2,25,0,0,1,1,7,17,1,0,12131,28,111,MS
Stanton ,16.30523398,1754,6198,6198,2,2,100.0,1,65,0,0,0,1,7,57,1,0,6133,31,167,NE
Cotton ,16.25487646,2171,6217,6217,2,2,100.0,1,30,0,0,0,1,8,21,1,0,6152,40,33,OK
Taylor ,16.23113131,883,6329,6329,1,1,100.0,1,19,0,0,0,1,4,15,0,0,6161,19,173,IA
Menifee ,15.90330789,1084,6333,6333,2,1,100.0,1,40,0,1,0,1,11,25,5,0,6288,21,165,KY
Menard ,15.86420243,667,12709,10447,3,2,100.0,2,80,0,1,0,1,25,54,1,0,12607,17,129,IL
Wayne ,15.62011871,889,6333,6333,1,1,100.0,1,16,0,0,0,1,6,10,0,0,6402,19,185,IA
Buffalo ,14.97342218,3087,13574,10799,3,2,100.0,2,33,0,1,0,1,11,20,2,0,13357,55,11,WI
Bland ,14.84780995,2861,6893,6893,2,2,100.0,1,69,0,0,1,0,17,52,0,0,6735,51,21,VA
Breathitt ,14.76559616,1014,13877,2231,3,1,100.0,2,58,0,0,1,1,22,33,2,0,13545,21,25,KY
Lexington city,13.94700139,2965,7072,7072,2,2,100.0,1,90,0,0,0,1,37,53,0,0,7170,51,678,VA
Presidio ,13.88696014,2739,7877,7877,2,2,100.0,1,23,0,0,0,1,5,16,2,0,7201,48,377,TX
Grant ,13.73060552,2244,7463,7463,4,2,100.0,1,52,0,0,0,1,10,40,2,3,7283,41,23,OR
Rolette ,13.71553971,2052,14532,14532,2,2,100.0,2,40,0,0,0,2,15,17,8,0,14582,38,79,ND
Brown ,13.31292019,711,15146,15146,2,2,100.0,2,86,1,1,0,0,38,43,5,1,15023,18,13,IN
Mitchell ,13.048016699999998,1972,15598,2179,5,1,100.0,2,71,0,0,2,0,8,57,6,0,15328,37,121,NC
Wabash ,12.36170344,789,32710,6087,4,2,100.0,4,145,0,3,0,1,16,129,0,0,32358,18,169,IN
Decatur ,12.29105211,823,8316,1942,2,1,100.0,1,2,0,0,0,1,0,2,0,0,8136,19,53,IA
Crawford ,12.19735317,3093,16757,5948,2,1,41.6667,2,192,0,0,0,2,19,168,5,0,16397,55,23,WI
Knox ,11.67542323,1724,8635,8635,2,2,100.0,1,31,0,0,0,1,6,24,1,0,8565,31,107,NE
Richmond ,11.16944041,2926,9322,9322,3,3,100.0,1,65,0,0,0,1,9,41,15,1,8953,51,159,VA
Hickory ,10.74691026,1540,9646,9646,1,1,100.0,1,137,0,1,0,0,55,77,5,0,9305,29,85,MO
Hancock ,10.74229241,636,19225,13115,8,3,100.0,2,237,0,1,0,1,57,175,5,0,18618,17,67,IL
Jefferson ,9.242713661,743,32350,0,3,1,100.0,3,19,0,0,0,3,1,18,0,0,32458,18,77,IN
Shelby ,8.360504975,879,12086,7013,2,1,100.0,1,4,0,0,0,1,1,1,2,0,11961,19,165,IA
Bath ,8.360504975,1007,11772,1554,3,1,100.0,1,22,0,0,0,1,5,17,0,0,11961,21,11,KY
Boone ,7.413310599,606,52450,1942,2,2,100.0,4,89,0,1,0,3,12,75,2,0,53957,17,7,IL
Newton ,7.072135785,2726,14670,14670,1,1,100.0,1,66,0,0,0,1,23,37,6,0,14140,48,351,TX
Baker ,6.242976651,2233,16098,16098,4,2,100.0,1,76,0,0,1,0,20,53,3,0,16018,41,1,OR
Jasper ,6.071645416,1445,16813,708,3,1,100.0,1,11,0,0,0,1,3,6,2,0,16470,28,61,MS
Fayette ,4.190939189,725,24361,0,3,1,100.0,1,8,0,0,0,1,1,7,0,0,23861,18,41,IN
Haakon ,0.0,2415,1928,776,2,1,100.0,0,0,0,0,0,0,0,0,0,0,1894,46,55,SD
Day ,0.0,2406,5806,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,5596,46,37,SD
Yukon-Koyukuk Census Area,0.0,94,0,0,0,1,100.0,0,0,0,0,0,0,0,0,0,0,5695,2,290,AK
Bowman ,0.0,2018,3206,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,3214,38,11,ND
Grant ,0.0,1708,634,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,633,31,75,NE
Sibley ,0.0,1398,15266,15266,1,1,100.0,0,0,0,0,0,0,0,0,0,0,15072,27,143,MN
Boyd ,0.0,1678,2097,2097,2,2,25.0,0,0,0,0,0,0,0,0,0,0,2032,31,15,NE
Graham ,0.0,1949,8889,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,8736,37,75,NC
Sioux ,0.0,2055,4378,4378,1,1,100.0,0,0,0,0,0,0,0,0,0,0,4430,38,85,ND
Robertson ,0.0,1102,2235,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,2235,21,201,KY
Liberty ,0.0,1638,2419,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,2369,30,51,MT
Quitman ,0.0,1474,7960,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,7803,28,119,MS
Wade Hampton Census Area,0.0,91,0,0,0,1,100.0,0,0,0,0,0,0,0,0,0,0,7977,2,270,AK
Hyde ,0.0,1959,5880,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,5721,37,95,NC
Douglas ,0.0,2409,3005,3005,2,2,100.0,0,0,0,0,0,0,0,0,0,0,3023,46,43,SD
Thomas ,0.0,1756,721,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,699,31,171,NE
Valley ,0.0,1758,4247,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,4193,31,175,NE
Petroleum ,0.0,1647,494,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,506,30,69,MT
Kingsbury ,0.0,2426,5237,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,5065,46,77,SD
Hyde ,0.0,2422,1410,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,1391,46,69,SD
Perry ,0.0,53,10415,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,10020,1,105,AL
Shannon ,0.0,2444,14085,14085,1,1,100.0,0,0,0,0,0,0,0,0,0,0,14118,46,113,SD
Jones ,0.0,2425,1014,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,1001,46,75,SD
Grant ,0.0,2413,7332,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,7281,46,51,SD
Yakutat City and ,0.0,93,0,0,0,1,100.0,0,0,0,0,0,0,0,0,0,0,642,2,282,AK
Lyman ,0.0,2430,3849,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,3892,46,85,SD
Sioux ,0.0,1753,1345,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,1313,31,165,NE
Smith ,0.0,1479,16477,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,16225,28,129,MS
Collingsworth ,0.0,2594,3138,3138,1,1,100.0,0,0,0,0,0,0,0,0,0,0,3099,48,87,TX
Aleutians East ,0.0,69,1002,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,3092,2,13,AK
Lake and Peninsula ,0.0,81,0,0,0,1,100.0,0,0,0,0,0,0,0,0,0,0,1648,2,164,AK
Gregory ,0.0,2414,4263,603,3,1,100.0,0,0,0,0,0,0,0,0,0,0,4242,46,53,SD
Clarke ,0.0,1426,16779,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,16415,28,23,MS
Norman ,0.0,1380,6913,6913,1,1,100.0,0,0,0,0,0,0,0,0,0,0,6631,27,107,MN
Noble ,0.0,2127,14701,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,14628,39,121,OH
Buffalo ,0.0,2396,2010,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,2024,46,17,SD
Calhoun ,0.0,1421,14949,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,14734,28,13,MS
Harlan ,0.0,1712,3441,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,3513,31,83,NE
Greeley ,0.0,1709,2537,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,2494,31,77,NE
Benton ,0.0,1419,8751,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,8571,28,9,MS
Treasure ,0.0,1664,732,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,700,30,103,MT
Gates ,0.0,1948,12162,0,4,1,100.0,0,0,0,0,0,0,0,0,0,0,11650,37,73,NC
Garfield ,0.0,1706,2046,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,2035,31,71,NE
Mora ,0.0,1833,4781,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,4704,35,33,NM
Loup ,0.0,1728,614,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,576,31,115,NE
Kalawao ,0.0,555,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,90,15,5,HI
Garfield ,0.0,2814,5214,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,5083,49,17,UT
Fremont ,0.0,832,7396,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,7080,19,71,IA
Jackson ,0.0,1146,16420,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,16112,22,49,LA
Alcorn ,0.0,1416,37132,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,37316,28,3,MS
Harding ,0.0,1826,705,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,693,35,21,NM
Frontier ,0.0,1702,2742,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,2709,31,63,NE
Dundy ,0.0,1699,1990,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,1981,31,57,NE
Arthur ,0.0,1673,472,472,2,2,100.0,0,0,0,0,0,0,0,0,0,0,458,31,5,NE
Blaine ,0.0,1675,476,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,482,31,9,NE
Colfax ,0.0,1689,10688,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,10425,31,37,NE
Jewell ,0.0,940,3112,3112,1,1,25.0,0,0,0,0,0,0,0,0,0,0,3046,20,89,KS
Carroll ,0.0,1422,10395,722,2,1,100.0,0,0,0,0,0,0,0,0,0,0,10385,28,15,MS
Hayes ,0.0,1713,967,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,976,31,85,NE
Keya Paha ,0.0,1722,819,819,2,2,100.0,0,0,0,0,0,0,0,0,0,0,790,31,103,NE
Boone ,0.0,1676,5450,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,5388,31,11,NE
Gallatin ,0.0,632,5531,0,4,1,100.0,0,0,0,0,0,0,0,0,0,0,5415,17,59,IL
Powder River ,0.0,1650,1750,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,1748,30,75,MT
King ,0.0,2685,259,259,1,1,100.0,0,0,0,0,0,0,0,0,0,0,285,48,269,TX
Wayne ,0.0,1491,20633,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,20539,28,153,MS
Sharkey ,0.0,1477,4903,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,4708,28,125,MS
Wilkinson ,0.0,1493,9700,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,9381,28,157,MS
Glascock ,0.0,455,3117,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,3102,13,125,GA
Logan ,0.0,1727,767,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,763,31,113,NE
Clay ,0.0,1688,6531,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,6392,31,35,NE
Issaquena ,0.0,1442,1395,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,1395,28,55,MS
Howard ,0.0,1717,6386,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,6355,31,93,NE
Yalobusha ,0.0,1495,12579,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,12373,28,161,MS
Hooker ,0.0,1716,734,734,2,2,100.0,0,0,0,0,0,0,0,0,0,0,738,31,91,NE
Jenkins ,0.0,475,8235,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,9269,13,165,GA
McPherson ,0.0,1729,556,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,526,31,117,NE
Calhoun ,0.0,609,5050,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,5059,17,13,IL
Pope ,0.0,678,4372,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,4312,17,151,IL
